Gender,AgeGroup,Program,Income,State,Device,OS,Browser,option,click
1,6,A,269530,NY,Mobile,Windows,Chrome,A,0
0,3,A,76170,NY,Mobile,Apple,Chrome,A,0
1,2,A,470188,NY,Desktop,Windows,Safari,B,0
0,2,E,171975,NJ,Desktop,Windows,Chrome,B,1
0,2,C,217438,NY,Mobile,Apple,Chrome,B,0
0,3,NA,377851,NJ,Mobile,Windows,Chrome,B,0
0,4,D,489291,NJ,Desktop,Windows,Safari,B,0
1,3,E,133718,CA,Mobile,Windows,Opera,B,0
0,1,E,155361,CA,Mobile,Apple,Chrome,B,1
0,5,E,451163,CA,Desktop,Windows,Safari,B,0
1,5,D,404973,NJ,Mobile,Windows,Safari,A,0
1,3,E,181283,NY,Mobile,Windows,Safari,B,0
1,5,D,160667,CA,Desktop,Windows,Safari,B,0
1,5,E,177995,TX,Mobile,Apple,Safari,B,0
1,3,C,161271,NA,Mobile,Windows,Safari,A,0
1,1,A,342906,CA,Mobile,Apple,Safari,A,1
0,4,E,100819,NJ,Mobile,Apple,Chrome,B,0
1,3,A,251054,NA,Mobile,Apple,Chrome,A,0
0,5,B,270015,NJ,Mobile,Apple,Safari,B,0
1,6,NA,188974,CA,Desktop,Apple,Chrome,B,0
1,2,A,143976,NA,Desktop,Apple,Opera,B,0
0,4,NA,71550,NJ,Mobile,Windows,Safari,B,0
0,2,A,95907,CA,Mobile,Windows,Safari,A,0
0,2,E,132958,NJ,Desktop,Apple,Opera,A,0
0,2,C,361384,TX,Mobile,Windows,Opera,A,0
1,0,D,196625,CA,Mobile,Apple,Opera,B,0
1,0,A,97475,CA,Mobile,Apple,Chrome,B,0
0,5,D,172261,TX,Mobile,Windows,Safari,A,0
1,3,E,58666,CA,Desktop,Windows,Safari,B,1
1,0,E,60991,NJ,Mobile,Windows,Chrome,A,0
0,1,A,296135,TX,Desktop,Apple,Chrome,B,0
0,3,A,341643,CA,Mobile,Apple,Chrome,A,0
1,3,E,159851,NJ,Mobile,Windows,Chrome,B,0
1,4,D,244259,NY,Desktop,Windows,Chrome,A,0
1,1,E,334349,NJ,Mobile,Windows,Chrome,A,1
0,4,NA,431468,CA,Mobile,Apple,Chrome,A,0
0,4,A,175724,CA,Desktop,Windows,Chrome,B,0
0,3,C,112658,CA,Mobile,Apple,Chrome,A,0
0,3,D,427888,CA,Tablet,Apple,Chrome,A,0
0,0,E,94388,NA,Mobile,Windows,Chrome,A,0
1,5,A,246829,NY,Mobile,Windows,Safari,B,0
1,6,D,111082,TX,Mobile,Windows,Chrome,B,0
0,5,E,491025,NY,Mobile,Apple,Opera,B,0
0,2,D,401417,NY,Mobile,Windows,Chrome,B,0
0,3,E,104789,TX,Desktop,Windows,Chrome,B,0
0,6,D,274871,NJ,Desktop,Apple,Safari,B,0
0,2,E,230286,NY,Mobile,Windows,Chrome,B,0
0,4,NA,60460,CA,Desktop,Windows,Chrome,B,1
1,6,B,487093,NY,Mobile,Windows,Safari,A,1
1,4,C,234601,NJ,Mobile,Apple,Chrome,A,0
0,5,C,82984,NY,Mobile,Apple,Chrome,B,0
0,NA,E,420037,NY,Mobile,Windows,Chrome,B,1
1,1,E,174185,NY,Tablet,Windows,Chrome,B,0
0,4,D,376188,CA,Mobile,Windows,Chrome,A,0
1,6,NA,156630,CA,Mobile,Windows,Chrome,A,0
0,3,E,368953,CA,Mobile,Apple,Chrome,B,0
0,6,E,114232,TX,Desktop,Windows,Chrome,A,0
1,3,C,197045,NY,Mobile,Windows,Opera,A,0
0,3,D,196660,CA,Mobile,Apple,Safari,A,0
1,1,E,318780,TX,Mobile,Apple,Chrome,B,1
0,4,C,208928,CA,Mobile,Windows,Chrome,B,0
0,3,D,210934,NY,Desktop,Windows,Opera,B,0
1,1,C,232605,CA,Tablet,Windows,Chrome,A,1
0,6,C,461912,NY,Desktop,Apple,Chrome,A,0
0,4,A,492232,NJ,Mobile,Windows,Chrome,A,0
1,4,C,274387,NA,Mobile,Apple,Chrome,B,0
1,4,C,383211,CA,Mobile,Apple,Chrome,B,1
1,2,E,99369,NJ,Mobile,Apple,Safari,A,0
0,2,E,111807,CA,Desktop,Windows,Chrome,B,0
1,3,D,80433,NY,Desktop,Apple,Opera,A,1
1,2,E,432818,CA,Desktop,Apple,Chrome,A,0
0,2,E,93214,CA,Mobile,Windows,Safari,A,0
0,4,A,471205,NY,Mobile,Windows,Chrome,B,0
1,0,NA,347403,CA,Tablet,Windows,Chrome,A,1
1,5,D,72987,NJ,Desktop,Apple,Opera,A,0
0,6,E,407126,NY,Mobile,Windows,Chrome,A,0
1,2,A,117409,NY,Mobile,Windows,Chrome,B,0
1,2,E,50146,NY,Mobile,Apple,Safari,A,0
0,2,D,315674,CA,Mobile,Windows,Opera,B,0
0,4,E,69430,NJ,Mobile,Windows,Chrome,A,1
0,3,NA,403355,NA,Mobile,Windows,Safari,A,0
1,2,D,149425,CA,Mobile,Apple,Safari,B,0
1,6,E,160751,CA,Desktop,Apple,Safari,B,0
1,3,A,129107,NY,Tablet,Windows,Safari,A,0
1,3,C,168489,CA,Mobile,Apple,Opera,A,0
1,3,D,441774,NY,Mobile,Apple,Safari,B,0
0,2,E,293175,CA,Mobile,Apple,Chrome,A,0
1,3,D,213371,NY,Mobile,Apple,Chrome,A,0
0,5,D,355549,TX,Mobile,Windows,Safari,A,0
1,4,D,494661,NJ,Mobile,Windows,Chrome,A,0
1,4,A,224986,NJ,Mobile,Apple,Opera,B,0
0,2,D,365060,TX,Desktop,Windows,Chrome,A,0
0,3,A,335016,CA,Mobile,Apple,Chrome,A,0
1,3,C,141139,NY,Mobile,Windows,Chrome,B,0
0,3,E,259927,NA,Mobile,Apple,Chrome,B,0
1,2,A,100977,CA,Desktop,Windows,Safari,A,0
1,2,D,77575,CA,Mobile,Windows,Chrome,B,0
0,2,D,153661,NA,Mobile,Apple,Safari,A,0
1,3,E,121899,NY,Desktop,Apple,Chrome,A,0
1,0,D,230923,CA,Desktop,Apple,Chrome,B,0
0,4,E,258636,NJ,Desktop,Windows,Safari,B,0
0,3,D,316113,CA,Mobile,Apple,Opera,B,0
1,3,A,213114,NY,Mobile,Apple,Chrome,B,0
0,0,NA,208329,TX,Tablet,Windows,Safari,A,0
1,4,D,346504,CA,Tablet,Apple,Chrome,A,0
1,1,E,334776,NJ,Mobile,Apple,Safari,A,0
1,3,E,407919,CA,Desktop,Windows,Opera,B,0
0,2,D,172974,CA,Desktop,Apple,Safari,A,0
1,0,D,203738,CA,Mobile,Apple,Chrome,B,0
1,3,D,177578,CA,Desktop,Apple,Safari,B,0
0,5,A,314058,CA,Desktop,Apple,Chrome,A,0
0,0,D,137959,NY,Desktop,Windows,Chrome,B,0
1,4,E,478317,CA,Mobile,Windows,Opera,A,0
1,1,E,190683,NJ,Mobile,Apple,Chrome,B,0
0,3,E,307407,TX,Desktop,Windows,Opera,A,1
1,3,D,101535,CA,Desktop,Apple,Chrome,A,1
1,4,E,428172,NY,Mobile,Windows,Chrome,B,0
1,6,A,187257,NJ,Mobile,Apple,Opera,B,0
0,2,E,440042,NJ,Mobile,Apple,Chrome,B,0
1,3,C,331089,CA,Mobile,Apple,Chrome,B,0
1,2,D,302377,CA,Desktop,Windows,Chrome,A,0
0,4,D,381836,NA,Mobile,Apple,Safari,B,0
0,5,A,60797,TX,Mobile,Apple,Chrome,A,0
0,4,E,373398,CA,Mobile,Apple,Safari,B,0
1,6,D,404058,NA,Desktop,Windows,Chrome,B,0
1,3,A,428501,NJ,Mobile,Apple,Safari,A,1
1,4,D,472382,NY,Mobile,Windows,Safari,B,0
0,6,E,388352,CA,Desktop,Apple,Chrome,A,0
0,0,B,491317,CA,Mobile,Windows,Safari,B,0
0,1,E,325488,NY,Mobile,Apple,Chrome,B,0
0,1,D,273476,NY,Mobile,Apple,Safari,B,0
0,2,A,288081,NA,Mobile,Windows,Opera,B,0
1,2,NA,236940,CA,Tablet,Apple,Safari,B,0
0,1,C,175528,CA,Desktop,Apple,Chrome,A,0
1,3,D,356564,CA,Mobile,Windows,Chrome,B,0
1,NA,E,390130,TX,Tablet,Windows,Chrome,A,0
0,1,C,61228,CA,Desktop,Apple,Chrome,A,0
1,4,D,275610,CA,Desktop,Apple,Chrome,B,0
0,4,E,160926,CA,Desktop,Windows,Chrome,B,0
1,4,D,146833,CA,Desktop,Windows,Chrome,A,0
0,3,E,442200,NA,Mobile,Windows,Safari,B,0
0,2,E,127068,TX,Desktop,Windows,Chrome,B,0
1,0,E,67007,NY,Mobile,Windows,Safari,B,0
1,5,E,250407,CA,Mobile,Windows,Chrome,B,0
0,2,D,203634,NA,Desktop,Apple,Chrome,B,0
1,3,C,347310,CA,Desktop,Apple,Chrome,A,0
1,2,C,146199,NJ,Mobile,Windows,Safari,A,0
0,2,D,241608,TX,Desktop,Apple,Chrome,B,0
0,3,E,164686,NY,Desktop,Windows,Chrome,A,0
1,2,C,356163,CA,Desktop,Windows,Chrome,A,0
0,6,D,497163,TX,Mobile,Windows,Safari,A,0
1,3,C,360974,NY,Mobile,Windows,Chrome,B,0
0,0,C,61797,NJ,Mobile,Windows,Chrome,B,0
0,1,C,187976,NY,Mobile,Windows,Safari,B,0
1,4,A,294546,NJ,Tablet,Windows,Chrome,A,1
1,2,C,139275,CA,Desktop,Windows,Chrome,B,0
0,2,E,218745,CA,Mobile,Windows,Opera,B,0
0,1,A,351756,NY,Desktop,Apple,Chrome,B,0
0,5,A,272491,NJ,Mobile,Windows,Chrome,A,1
0,4,E,85237,NY,Desktop,Apple,Safari,B,0
1,6,E,87016,TX,Tablet,Apple,Chrome,A,0
0,1,C,435569,CA,Mobile,Windows,Safari,B,0
0,4,NA,168017,NJ,Mobile,Windows,Safari,B,0
0,2,E,281197,NY,Mobile,Apple,Chrome,A,0
1,4,C,451578,CA,Tablet,Apple,Chrome,A,0
1,1,A,75318,NA,Mobile,Apple,Chrome,A,1
1,3,C,222242,NY,Mobile,Windows,Opera,B,1
0,4,E,404973,NJ,Desktop,Windows,Safari,A,0
1,1,B,391767,CA,Desktop,Apple,Safari,A,0
0,4,D,218305,CA,Mobile,Apple,Chrome,A,0
1,NA,C,306248,NY,Mobile,Apple,Chrome,A,0
0,3,E,51314,NY,Desktop,Apple,Opera,A,0
1,3,A,447641,NA,Tablet,Apple,Safari,A,0
0,2,A,117491,CA,Mobile,Windows,Safari,B,1
1,3,B,139203,NA,Mobile,Windows,Opera,B,0
1,3,C,427125,CA,Desktop,Apple,Safari,A,0
0,4,A,478545,NY,Mobile,Windows,Opera,A,1
1,4,E,346905,CA,Mobile,Apple,Safari,A,0
0,2,E,380953,TX,Mobile,Windows,Safari,B,0
0,4,A,225177,CA,Mobile,Windows,Chrome,B,0
0,4,D,180777,CA,Desktop,Apple,Chrome,A,1
1,2,D,238359,NA,Mobile,Apple,Chrome,A,0
1,5,C,423690,NJ,Desktop,Windows,Chrome,B,0
0,3,D,320889,CA,Desktop,Windows,Safari,A,0
1,1,A,338041,NY,Mobile,Apple,Chrome,A,0
1,5,A,239853,CA,Desktop,Apple,Chrome,A,0
0,2,B,196877,NY,Mobile,Windows,Chrome,B,0
1,3,E,267284,CA,Mobile,Windows,Safari,B,0
0,2,E,380405,NY,Mobile,Apple,Chrome,B,0
1,3,C,359550,TX,Mobile,Windows,Safari,A,0
0,2,B,285377,NY,Mobile,Windows,Chrome,A,0
0,2,E,280044,NJ,Mobile,Windows,Chrome,B,0
1,5,A,242212,CA,Mobile,Windows,Opera,B,0
0,1,A,244316,CA,Desktop,Apple,Chrome,B,0
0,6,A,205582,NJ,Desktop,Windows,Safari,B,0
1,4,D,384092,TX,Mobile,Windows,Safari,B,0
0,2,D,392337,NJ,Desktop,Apple,Chrome,A,0
1,2,D,352735,CA,Desktop,Apple,Chrome,B,0
0,1,A,313782,TX,Desktop,Apple,Opera,A,0
1,NA,E,427353,NY,Mobile,Apple,Chrome,A,0
0,2,E,318398,NJ,Mobile,Apple,Chrome,B,0
1,1,A,172790,CA,Mobile,Apple,Safari,A,0
1,4,D,342622,NA,Mobile,Windows,Safari,B,0
1,NA,B,462678,CA,Mobile,Windows,Safari,B,0
1,1,C,329484,NY,Mobile,Apple,Safari,B,0
1,3,E,323269,NJ,Tablet,Windows,Safari,B,0
0,3,NA,219653,CA,Desktop,Apple,Opera,A,0
0,4,D,159772,NY,Desktop,Apple,Safari,A,0
0,3,A,281562,NY,Desktop,Apple,Safari,B,0
1,5,E,352407,CA,Mobile,Windows,Safari,B,0
1,1,E,307598,NY,Mobile,Apple,Chrome,B,0
1,4,E,187735,NJ,Mobile,Windows,Chrome,B,0
0,5,D,189655,NY,Mobile,Apple,Chrome,B,0
1,1,C,150069,NY,Mobile,Windows,Chrome,A,0
1,3,A,136997,NY,Mobile,Windows,Chrome,A,0
0,5,C,82208,NJ,Desktop,Apple,Chrome,A,0
1,3,D,298436,TX,Mobile,Apple,Chrome,B,0
0,3,C,482897,CA,Mobile,Apple,Safari,A,0
0,0,NA,247852,CA,Mobile,Windows,Chrome,B,0
1,4,D,273422,NY,Desktop,Apple,Chrome,A,0
1,6,A,206235,NY,Desktop,Apple,Chrome,A,0
1,3,E,389458,NY,Desktop,Windows,Chrome,A,0
0,3,D,129464,NJ,Desktop,Apple,Chrome,A,0
0,2,E,126476,NJ,Mobile,Apple,Chrome,A,0
1,2,A,178432,CA,Mobile,Windows,Safari,B,0
1,5,E,191877,TX,Mobile,Windows,Chrome,B,0
1,2,E,469692,NY,Mobile,Windows,Chrome,B,0
0,5,D,72365,TX,Desktop,Apple,Chrome,B,0
1,3,D,317668,CA,Desktop,Windows,Chrome,B,0
1,5,B,230999,CA,Desktop,Windows,Opera,B,0
0,6,D,336858,TX,Mobile,Windows,Safari,A,0
1,3,D,89369,NJ,Mobile,Windows,Chrome,B,0
0,6,C,399510,CA,Mobile,Windows,Chrome,B,0
0,3,E,424240,CA,Mobile,Windows,Opera,A,0
1,3,E,218703,NY,Mobile,Windows,Chrome,B,0
0,6,D,142275,NY,Mobile,Windows,Chrome,B,0
1,3,D,59098,NY,Mobile,Apple,Chrome,B,0
1,1,D,199985,CA,Desktop,Windows,Chrome,B,1
1,4,A,88868,CA,Mobile,Apple,Chrome,A,1
1,1,A,394586,CA,Mobile,Apple,Chrome,A,0
0,4,E,88578,NY,Mobile,Windows,Chrome,A,0
0,2,D,254836,NY,Mobile,Apple,Chrome,A,0
0,4,NA,140414,NA,Desktop,Apple,Chrome,B,0
0,1,C,362091,CA,Mobile,Apple,Chrome,B,0
0,2,E,273424,CA,Desktop,Apple,Safari,B,0
1,1,E,261445,NJ,Desktop,Windows,Chrome,A,0
1,3,D,467223,TX,Desktop,Apple,Opera,A,0
0,0,E,266298,NY,Desktop,Windows,Safari,A,0
1,2,E,350030,TX,Mobile,Windows,Chrome,A,0
1,1,E,123022,NJ,Mobile,Windows,Chrome,A,0
1,6,D,280972,NY,Mobile,Windows,Chrome,B,0
1,4,D,264084,NY,Mobile,Windows,Chrome,B,0
0,2,E,417830,NY,Mobile,Windows,Safari,B,0
1,6,E,80420,NY,Desktop,Windows,Chrome,B,0
1,4,D,495274,CA,Tablet,Apple,Safari,B,0
1,3,D,74178,NY,Desktop,Windows,Chrome,B,0
1,4,E,406777,NY,Tablet,Windows,Chrome,A,0
0,0,E,251769,NY,Mobile,Apple,Chrome,B,1
1,6,C,162163,NJ,Desktop,Windows,Chrome,B,0
1,4,C,80341,NY,Desktop,Apple,Safari,B,0
1,3,A,79663,NJ,Desktop,Apple,Chrome,B,0
1,2,E,100396,TX,Mobile,Windows,Safari,B,0
1,3,E,188270,CA,Mobile,Windows,Safari,A,0
0,1,E,445491,NJ,Tablet,Apple,Chrome,A,0
1,0,E,74879,NJ,Mobile,Windows,Safari,B,0
1,0,D,197175,TX,Desktop,Apple,Chrome,B,0
0,1,C,60804,CA,Desktop,Apple,Chrome,A,0
0,1,D,387877,NJ,Mobile,Apple,Chrome,B,0
1,3,C,102481,NJ,Desktop,Windows,Safari,A,0
0,4,E,355077,NY,Mobile,Windows,Chrome,A,0
0,3,C,470875,CA,Mobile,Apple,Safari,A,0
1,5,E,437728,CA,Mobile,Apple,Chrome,B,0
1,4,D,98144,NJ,Mobile,Windows,Opera,B,0
1,2,D,398636,NJ,Mobile,Apple,Safari,A,0
0,3,B,338453,NY,Desktop,Windows,Chrome,A,0
0,2,NA,275781,NY,Desktop,Windows,Safari,B,0
1,3,NA,360545,NJ,Mobile,Windows,Chrome,B,0
1,3,D,430089,NJ,Desktop,Apple,Opera,A,0
1,1,D,345104,CA,Desktop,Windows,Chrome,B,0
1,0,C,154660,CA,Mobile,Apple,Chrome,A,0
0,3,E,156790,NY,Desktop,Apple,Safari,A,0
0,2,A,97269,NA,Desktop,Windows,Safari,A,0
1,2,NA,91683,NY,Mobile,Apple,Safari,A,1
0,3,E,401186,NY,Mobile,Windows,Chrome,B,0
1,4,C,350903,NY,Desktop,Windows,Chrome,A,0
1,0,C,473842,NY,Mobile,Windows,Safari,A,1
1,3,C,445387,NJ,Mobile,Windows,Chrome,A,0
1,3,C,412121,NY,Desktop,Windows,Chrome,A,0
1,6,D,53837,NY,Mobile,Apple,Safari,A,0
0,6,E,344742,TX,Desktop,Apple,Safari,A,0
1,4,A,378702,NJ,Desktop,Apple,Opera,A,0
0,5,D,112960,NY,Mobile,Windows,Safari,A,0
1,2,A,123085,CA,Desktop,Apple,Chrome,B,0
0,3,D,419648,CA,Mobile,Windows,Chrome,A,1
1,5,D,346278,CA,Mobile,Apple,Chrome,B,0
1,1,D,385895,NY,Desktop,Windows,Safari,B,0
0,3,E,164051,CA,Mobile,Apple,Chrome,A,0
0,5,A,195030,NJ,Desktop,Windows,Chrome,B,0
1,4,D,53362,NJ,Mobile,Windows,Safari,A,0
0,3,E,473341,CA,Mobile,Windows,Chrome,A,0
1,2,E,95962,NY,Mobile,Apple,Chrome,B,0
0,3,D,464071,NJ,Mobile,Apple,Chrome,B,0
1,5,C,412153,NJ,Desktop,Windows,Chrome,B,1
1,4,D,155539,CA,Mobile,Windows,Chrome,B,0
0,3,D,348782,NA,Desktop,Apple,Safari,B,0
1,3,E,362458,NY,Mobile,Apple,Chrome,A,1
0,1,C,467064,CA,Desktop,Apple,Opera,B,0
1,0,B,484034,CA,Mobile,Windows,Safari,A,0
0,2,E,477993,NY,Desktop,Apple,Safari,A,0
1,5,C,345782,NY,Desktop,Apple,Chrome,B,0
0,4,E,204305,TX,Mobile,Apple,Opera,B,0
0,4,A,291466,NY,Desktop,Windows,Chrome,A,1
1,6,E,274149,CA,Desktop,Apple,Chrome,A,0
0,3,NA,437895,NJ,Desktop,Windows,Safari,B,0
1,1,E,129329,CA,Desktop,Windows,Chrome,B,0
0,2,E,269584,NA,Mobile,Apple,Chrome,A,0
1,2,E,437239,NY,Mobile,Windows,Safari,B,0
0,3,D,212300,CA,Desktop,Apple,Opera,A,0
1,5,E,363382,NJ,Mobile,Windows,Chrome,B,0
1,5,E,322267,NJ,Mobile,Windows,Safari,B,1
1,3,E,329095,TX,Mobile,Windows,Chrome,B,0
0,4,E,155839,CA,Mobile,Apple,Opera,B,0
1,5,D,376469,CA,Desktop,Apple,Opera,A,0
1,3,NA,444865,NY,Mobile,Windows,Safari,B,0
0,1,D,122870,NA,Mobile,Apple,Chrome,B,0
1,3,D,177384,NJ,Mobile,Windows,Safari,B,0
0,1,E,353936,NA,Mobile,Windows,Safari,B,0
0,1,C,164712,CA,Desktop,Windows,Chrome,A,0
0,5,C,242205,TX,Mobile,Windows,Chrome,A,0
1,5,D,256453,NJ,Mobile,Apple,Chrome,B,0
0,5,C,311727,CA,Mobile,Apple,Chrome,B,0
0,3,A,241743,NY,Tablet,Windows,Chrome,A,0
1,3,A,371860,CA,Mobile,Windows,Chrome,A,0
1,3,A,231049,CA,Mobile,Apple,Safari,A,0
1,4,E,350006,NA,Mobile,Apple,Chrome,A,0
0,2,D,206829,NY,Desktop,Windows,Safari,A,0
0,4,E,297204,NY,Mobile,Apple,Chrome,A,0
1,0,E,119349,NA,Mobile,Apple,Chrome,A,0
1,1,D,473685,TX,Mobile,Apple,Safari,A,0
0,3,D,379691,CA,Desktop,Windows,Chrome,B,0
0,3,D,293723,CA,Mobile,Apple,Safari,A,0
1,2,D,289340,NJ,Desktop,Windows,Chrome,B,1
1,6,D,77634,CA,Mobile,Windows,Chrome,B,0
1,2,D,243124,CA,Mobile,Apple,Chrome,A,0
1,5,NA,476165,NA,Mobile,Apple,Chrome,A,0
1,2,D,386839,NY,Mobile,Windows,Chrome,A,0
1,2,E,133283,NY,Desktop,Apple,Opera,A,1
1,1,C,247159,CA,Mobile,Apple,Chrome,A,0
0,3,A,291949,CA,Mobile,Apple,Opera,B,0
1,2,C,139044,CA,Mobile,Apple,Chrome,B,0
1,1,C,201555,CA,Mobile,Windows,Chrome,B,0
0,5,C,440506,NJ,Desktop,Windows,Chrome,A,0
0,6,E,377874,NY,Desktop,Apple,Chrome,A,0
1,2,D,252600,CA,Mobile,Apple,Chrome,A,1
0,2,D,177997,NY,Mobile,Apple,Chrome,B,0
0,5,B,441905,NY,Mobile,Apple,Chrome,A,0
1,3,E,429269,CA,Desktop,Apple,Chrome,A,1
0,5,D,348595,NY,Desktop,Windows,Chrome,B,0
1,3,D,147683,NY,Desktop,Apple,Chrome,A,0
0,2,E,436678,CA,Tablet,Windows,Chrome,A,0
0,4,A,404977,NY,Mobile,Apple,Chrome,B,1
0,0,A,375128,NJ,Desktop,Apple,Safari,A,0
1,1,D,439860,NJ,Mobile,Apple,Chrome,B,0
1,4,A,188346,NJ,Mobile,Windows,Chrome,A,0
0,2,D,126808,NJ,Desktop,Windows,Chrome,A,0
1,3,A,135889,CA,Mobile,Windows,Chrome,A,0
0,3,E,181450,CA,Mobile,Windows,Chrome,B,0
1,3,E,259480,NA,Desktop,Apple,Chrome,A,0
1,3,E,441155,NY,Desktop,Apple,Chrome,A,0
0,3,D,140426,CA,Mobile,Windows,Chrome,B,0
0,1,E,236019,NJ,Desktop,Windows,Safari,A,0
0,2,NA,71739,CA,Mobile,Apple,Chrome,A,0
1,1,D,431709,NJ,Mobile,Apple,Chrome,A,0
1,6,D,210609,NY,Mobile,Apple,Opera,B,0
0,4,D,144154,NJ,Mobile,Windows,Chrome,B,0
1,0,C,91195,NJ,Mobile,Windows,Chrome,A,0
1,1,E,214466,CA,Desktop,Apple,Chrome,B,0
0,3,D,202738,TX,Desktop,Windows,Safari,A,0
0,5,D,230623,CA,Desktop,Windows,Chrome,A,0
0,3,C,252759,CA,Desktop,Apple,Chrome,A,0
0,5,E,351707,CA,Mobile,Windows,Safari,A,0
1,3,A,437674,NJ,Mobile,Apple,Chrome,B,0
1,2,E,437463,NA,Mobile,Apple,Chrome,A,0
1,2,E,260503,CA,Mobile,Windows,Chrome,A,1
1,4,B,334063,CA,Desktop,Windows,Chrome,A,0
0,2,E,115788,CA,Mobile,Apple,Chrome,A,0
1,2,D,167365,NA,Mobile,Apple,Chrome,A,0
1,4,A,309918,NJ,Mobile,Windows,Chrome,B,0
1,3,D,187681,NJ,Desktop,Apple,Chrome,B,0
1,1,D,488671,CA,Tablet,Windows,Safari,B,0
1,2,C,487912,CA,Mobile,Windows,Chrome,A,0
1,5,C,244200,CA,Desktop,Apple,Safari,B,0
1,2,A,53812,NY,Mobile,Windows,Safari,A,0
1,1,E,252485,CA,Desktop,Apple,Safari,A,0
1,5,E,152074,NY,Desktop,Apple,Opera,B,0
0,0,E,235015,NY,Mobile,Windows,Chrome,A,0
0,1,D,264579,CA,Desktop,Apple,Chrome,A,0
1,4,C,263842,NJ,Mobile,Windows,Chrome,A,0
1,0,D,306217,NJ,Mobile,Windows,Safari,B,0
0,6,D,467137,CA,Mobile,Windows,Chrome,A,0
0,1,B,295718,CA,Desktop,Apple,Chrome,A,0
0,4,D,186531,CA,Mobile,Windows,Chrome,B,0
1,0,A,203454,CA,Desktop,Apple,Chrome,B,0
1,3,D,97467,CA,Desktop,Apple,Safari,A,0
0,6,E,408323,NY,Mobile,Windows,Chrome,B,0
0,3,C,275060,NJ,Mobile,Apple,Chrome,A,0
0,5,C,54053,CA,Mobile,Windows,Chrome,B,0
0,6,D,291871,CA,Desktop,Apple,Opera,A,0
0,3,A,159271,TX,Desktop,Windows,Chrome,B,0
1,1,D,499613,NY,Desktop,Apple,Safari,B,0
1,3,A,305479,NA,Desktop,Windows,Chrome,A,0
0,2,E,244074,CA,Desktop,Apple,Chrome,B,1
0,2,A,428200,NA,Desktop,Windows,Chrome,A,0
1,2,C,206364,CA,Desktop,Apple,Safari,B,0
0,2,E,236266,NY,Desktop,Apple,Safari,A,0
1,3,E,425721,NY,Mobile,Windows,Chrome,B,0
0,4,C,493264,NJ,Desktop,Windows,Chrome,A,0
0,6,C,78220,NJ,Mobile,Windows,Chrome,B,0
1,4,E,232732,TX,Desktop,Windows,Chrome,B,0
0,5,A,455281,CA,Mobile,Windows,Safari,B,0
0,2,E,58987,CA,Mobile,Apple,Chrome,B,0
1,2,E,196910,NY,Mobile,Windows,Safari,A,0
1,1,C,195415,NJ,Mobile,Apple,Chrome,A,0
1,4,D,489336,TX,Mobile,Windows,Chrome,A,1
1,2,C,296687,CA,Desktop,Apple,Chrome,B,0
0,1,E,469071,CA,Desktop,Windows,Chrome,B,1
1,4,D,429984,CA,Desktop,Apple,Chrome,A,0
0,2,E,393577,CA,Desktop,Windows,Safari,A,0
0,1,D,370188,CA,Desktop,Apple,Chrome,A,0
1,1,E,126498,NY,Desktop,Windows,Opera,B,0
1,5,A,166931,NJ,Desktop,Apple,Chrome,A,0
0,5,E,266525,NY,Mobile,Windows,Chrome,B,0
1,6,A,403464,TX,Tablet,Windows,Safari,A,1
0,3,D,363998,NJ,Mobile,Apple,Chrome,A,0
1,3,E,301736,NA,Desktop,Windows,Chrome,B,0
0,5,A,428368,CA,Mobile,Apple,Safari,A,0
0,4,E,361131,TX,Mobile,Windows,Chrome,A,0
0,NA,C,206367,CA,Mobile,Windows,Chrome,A,0
1,3,D,441062,NJ,Desktop,Windows,Chrome,B,0
0,0,E,268674,CA,Mobile,Windows,Chrome,A,0
1,2,E,244364,CA,Desktop,Apple,Chrome,B,1
0,2,C,377056,CA,Desktop,Apple,Chrome,A,0
0,2,A,244128,NY,Desktop,Apple,Chrome,B,0
1,1,C,209650,CA,Mobile,Windows,Chrome,B,0
0,5,C,160409,CA,Desktop,Apple,Chrome,A,0
0,3,E,394312,NJ,Mobile,Apple,Safari,A,0
0,3,E,266332,CA,Mobile,Apple,Chrome,A,0
0,3,E,156949,NA,Tablet,Apple,Chrome,A,0
1,1,E,127619,NY,Desktop,Apple,Safari,A,0
0,1,E,122317,NJ,Mobile,Apple,Chrome,A,0
1,2,E,391007,CA,Mobile,Apple,Opera,A,0
1,4,E,477923,CA,Mobile,Apple,Chrome,B,1
0,1,C,422196,NY,Mobile,Windows,Safari,A,0
0,6,E,469997,NA,Mobile,Windows,Safari,B,0
0,2,A,281695,NY,Mobile,Windows,Safari,B,0
0,2,C,266436,NJ,Mobile,Windows,Chrome,B,0
0,2,D,292126,CA,Desktop,Windows,Opera,A,0
0,3,D,289288,NJ,Mobile,Apple,Safari,B,0
1,3,E,234935,NJ,Desktop,Windows,Chrome,A,0
0,1,A,238382,NJ,Mobile,Apple,Safari,A,0
1,3,E,423361,NY,Desktop,Windows,Chrome,B,0
0,2,D,408036,NY,Mobile,Windows,Safari,A,0
0,4,E,421639,NA,Desktop,Apple,Opera,B,0
1,2,C,457205,CA,Mobile,Windows,Chrome,A,0
1,6,A,407590,TX,Desktop,Apple,Chrome,A,0
1,0,D,295532,NY,Tablet,Apple,Safari,B,0
1,4,D,368382,NY,Mobile,Apple,Opera,B,0
